"","word","polaridade","tipo","sentimento"
"2242","trastes",-1,NA,NA
"2243","paradoxal",-1,NA,NA
"2244","omitir",-1,NA,NA
"2245","inquietação",-1,NA,NA
"2246","inconsistente",-1,NA,NA
"2247","frustrações",-1,NA,NA
"2248","descuido",-1,NA,NA
"2249","delírios",-1,NA,NA
"2250","grosseiramente",-1,NA,NA
"2251","deformado",-1,NA,NA
"2252","atenuar",-1,NA,NA
"2253","revogar",-1,NA,NA
"2254","inexplicável",-1,NA,NA
"2255","idiotas",-1,NA,NA
"2256","horda",-1,NA,NA
"2257","geada",-1,NA,NA
"2258","arruinar",-1,NA,NA
"2259","rachaduras",-1,NA,NA
"2260","minar",-1,NA,NA
"2261","indesejável",-1,NA,NA
"2262","chantagem",-1,NA,NA
"2263","censurar",-1,NA,NA
"2264","tragicamente",-1,NA,NA
"2265","paralisada",-1,NA,NA
"2266","noise",-1,NA,NA
"2267","mico",-1,NA,NA
"2268","incoerente",-1,NA,NA
"2269","desaprovação",-1,NA,NA
"2270","avesso",-1,NA,NA
"2271","aniquilar",-1,NA,NA
"2272","irritar",-1,NA,NA
"2273","demoníaco",-1,NA,NA
"2274","oportunista",-1,NA,NA
"2275","desabamento",-1,NA,NA
"2276","furor",-1,NA,NA
"2277","enigmático",-1,NA,NA
"2278","veemente",-1,NA,NA
"2279","imperfeito",-1,NA,NA
"2280","apatia",-1,NA,NA
"2281","vil",-1,NA,NA
"2282","pavor",-1,NA,NA
"2283","desorganizado",-1,NA,NA
"2284","antagonismo",-1,NA,NA
"2285","verga",-1,NA,NA
"2286","sucata",-1,NA,NA
"2287","maníaco",-1,NA,NA
"2288","embriagado",-1,NA,NA
"2289","destruidor",-1,NA,NA
"2290","desprezado",-1,NA,NA
"2291","desconfiado",-1,NA,NA
"2292","desarmar",-1,NA,NA
"2293","anseio",-1,NA,NA
"2294","ruivo",-1,NA,NA
"2295","refutação",-1,NA,NA
"2296","desnecessariamente",-1,NA,NA
"2297","assaltar",-1,NA,NA
"2298","retalho",-1,NA,NA
"2299","rail",-1,NA,NA
"2300","merda",-1,NA,NA
"2301","inflexível",-1,NA,NA
"2302","desmoronamento",-1,NA,NA
"2303","desapontamento",-1,NA,NA
"2304","totalitário",-1,NA,NA
"2305","latência",-1,NA,NA
"2306","impotente",-1,NA,NA
"2307","gângster",-1,NA,NA
"2308","distorcer",-1,NA,NA
"2309","tédio",-1,NA,NA
"2310","monstruoso",-1,NA,NA
"2311","drag",-1,NA,NA
"2312","decair",-1,NA,NA
"2313","danificando",-1,NA,NA
"2314","abortar",-1,NA,NA
"2315","viciados",-1,NA,NA
"2316","ternura",-1,NA,NA
"2317","oxidado",-1,NA,NA
"2318","mentiu",-1,NA,NA
"2319","intransigente",-1,NA,NA
"2320","rue",-1,NA,NA
"2321","podre",-1,NA,NA
"2322","nervosismo",-1,NA,NA
"2323","inundado",-1,NA,NA
"2324","castigar",-1,NA,NA
"2325","rasgado",-1,NA,NA
"2326","oposições",-1,NA,NA
"2327","object",-1,NA,NA
"2328","nocivo",-1,NA,NA
"2329","chocada",-1,NA,NA
"2330","amargura",-1,NA,NA
"2331","static",-1,NA,NA
"2332","nepotismo",-1,NA,NA
"2333","desdém",-1,NA,NA
"2334","traumático",-1,NA,NA
"2335","prescrito",-1,NA,NA
"2336","exausto",-1,NA,NA
"2337","caracteristicamente",-1,NA,NA
"2338","repulsa",-1,NA,NA
"2339","impessoal",-1,NA,NA
"2340","ferver",-1,NA,NA
"2341","detonar",-1,NA,NA
"2342","desapontado",-1,NA,NA
"2343","junco",-1,NA,NA
"2344","ferrugem",-1,NA,NA
"2345","expropriação",-1,NA,NA
"2346","estrago",-1,NA,NA
"2347","brando",-1,NA,NA
"2348","alergias",-1,NA,NA
"2349","abrupto",-1,NA,NA
"2350","retórico",-1,NA,NA
"2351","racha",-1,NA,NA
"2352","portagem",-1,NA,NA
"2353","paradoxalmente",-1,NA,NA
"2354","intrusão",-1,NA,NA
"2355","insensível",-1,NA,NA
"2356","estratagema",-1,NA,NA
"2357","drenar",-1,NA,NA
"2358","beligerantes",-1,NA,NA
"2359","banal",-1,NA,NA
"2360","retroceder",-1,NA,NA
"2361","polémico",-1,NA,NA
"2362","nonsense",-1,NA,NA
"2363","ineficiência",-1,NA,NA
"2364","esgotar",-1,NA,NA
"2365","bancarrota",-1,NA,NA
"2366","tocos",-1,NA,NA
"2367","golpear",-1,NA,NA
"2368","distraído",-1,NA,NA
"2369","confiscado",-1,NA,NA
"2370","cauteloso",-1,NA,NA
"2371","analfabeto",-1,NA,NA
"2372","volumoso",-1,NA,NA
"2373","traindo",-1,NA,NA
"2374","plebeu",-1,NA,NA
"2375","manchada",-1,NA,NA
"2376","infortúnio",-1,NA,NA
"2377","ferocidade",-1,NA,NA
"2378","trindade",-1,NA,NA
"2379","simulado",-1,NA,NA
"2380","involuntário",-1,NA,NA
"2381","infligir",-1,NA,NA
"2382","despojos",-1,NA,NA
"2383","cancer",-1,NA,NA
"2384","vicioso",-1,NA,NA
"2385","sucumbir",-1,NA,NA
"2386","subverter",-1,NA,NA
"2387","esquisito",-1,NA,NA
"2388","desafiador",-1,NA,NA
"2389","cortante",-1,NA,NA
"2390","matadouro",-1,NA,NA
"2391","foragido",-1,NA,NA
"2392","culpar",-1,NA,NA
"2393","azedo",-1,NA,NA
"2394","atrofia",-1,NA,NA
"2395","sabotar",-1,NA,NA
"2396","impreciso",-1,NA,NA
"2397","debandada",-1,NA,NA
"2398","corrosivo",-1,NA,NA
"2399","corromper",-1,NA,NA
"2400","clamor",-1,NA,NA
"2401","pendurar",-1,NA,NA
"2402","insultado",-1,NA,NA
"2403","fragmentado",-1,NA,NA
"2404","desprezar",-1,NA,NA
"2405","degradar",-1,NA,NA
"2406","torturada",-1,NA,NA
"2407","torto",-1,NA,NA
"2408","paralisar",-1,NA,NA
"2409","impunidade",-1,NA,NA
"2410","enfureceu",-1,NA,NA
"2411","descrença",-1,NA,NA
"2412","protestando",-1,NA,NA
"2413","panelinha",-1,NA,NA
"2414","impaciente",-1,NA,NA
"2415","disorder",-1,NA,NA
"2416","impostor",-1,NA,NA
"2417","frustrar",-1,NA,NA
"2418","desajeitado",-1,NA,NA
"2419","cheira",-1,NA,NA
"2420","ameaçador",-1,NA,NA
"2421","vibrar",-1,NA,NA
"2422","torturar",-1,NA,NA
"2423","moribundo",-1,NA,NA
"2424","grotesco",-1,NA,NA
"2425","attack",-1,NA,NA
"2426","vaidoso",-1,NA,NA
"2427","realce",-1,NA,NA
"2428","infernal",-1,NA,NA
"2429","chocados",-1,NA,NA
"2430","alvoroço",-1,NA,NA
"2431","wild",-1,NA,NA
"2432","impiedoso",-1,NA,NA
"2433","imobilizado",-1,NA,NA
"2434","déspota",-1,NA,NA
"2435","demónio",-1,NA,NA
"2436","blasfêmia",-1,NA,NA
"2437","apressadamente",-1,NA,NA
"2438","imaturo",-1,NA,NA
"2439","fraudar",-1,NA,NA
"2440","fracassar",-1,NA,NA
"2441","repressivo",-1,NA,NA
"2442","ranger",-1,NA,NA
"2443","marionete",-1,NA,NA
"2444","imprecisão",-1,NA,NA
"2445","enganando",-1,NA,NA
"2446","empenhar",-1,NA,NA
"2447","desintegrou",-1,NA,NA
"2448","absurdamente",-1,NA,NA
"2449","Nêmesis",-1,NA,NA
"2450","queixar",-1,NA,NA
"2451","indisponível",-1,NA,NA
"2452","esticar",-1,NA,NA
"2453","desmoronar",-1,NA,NA
"2454","degenerado",-1,NA,NA
"2455","cruelmente",-1,NA,NA
"2456","unexpected",-1,NA,NA
"2457","destroyer",-1,NA,NA
"2458","curvado",-1,NA,NA
"2459","restringido",-1,NA,NA
"2460","hipócrita",-1,NA,NA
"2461","desocupado",-1,NA,NA
"2462","ciumento",-1,NA,NA
"2463","tormento",-1,NA,NA
"2464","suga",-1,NA,NA
"2465","radicalização",-1,NA,NA
"2466","maléfico",-1,NA,NA
"2467","desintegrar",-1,NA,NA
"2468","infiéis",-1,NA,NA
"2469","inescrupuloso",-1,NA,NA
"2470","inconsistência",-1,NA,NA
"2471","faro",-1,NA,NA
"2472","extremista",-1,NA,NA
"2473","cinismo",-1,NA,NA
"2474","implorando",-1,NA,NA
"2475","fofoca",-1,NA,NA
"2476","esmagamento",-1,NA,NA
"2477","desencorajar",-1,NA,NA
"2478","cansativo",-1,NA,NA
"2479","tremer",-1,NA,NA
"2480","indecisão",-1,NA,NA
"2481","febres",-1,NA,NA
"2482","envenenar",-1,NA,NA
"2483","defeituoso",-1,NA,NA
"2484","contaminar",-1,NA,NA
"2485","apressar",-1,NA,NA
"2486","indiscriminadamente",-1,NA,NA
"2487","herege",-1,NA,NA
"2488","deboche",-1,NA,NA
"2489","boicotar",-1,NA,NA
"2490","vingativo",-1,NA,NA
"2491","problems",-1,NA,NA
"2492","mágoa",-1,NA,NA
"2493","formigueiro",-1,NA,NA
"2494","dissonância",-1,NA,NA
"2495","difamar",-1,NA,NA
"2496","desterro",-1,NA,NA
"2497","compulsão",-1,NA,NA
"2498","sugado",-1,NA,NA
"2499","queimadura",-1,NA,NA
"2500","pavimentado",-1,NA,NA
"2501","envergonhado",-1,NA,NA
"2502","deteriorando",-1,NA,NA
"2503","deteriorado",-1,NA,NA
"2504","crash",-1,NA,NA
"2505","afogar",-1,NA,NA
"2506","teimosia",-1,NA,NA
"2507","rasgar",-1,NA,NA
"2508","malícia",-1,NA,NA
"2509","entulho",-1,NA,NA
"2510","desânimo",-1,NA,NA
"2511","cilada",-1,NA,NA
"2512","tombo",-1,NA,NA
"2513","sujeição",-1,NA,NA
"2514","ruir",-1,NA,NA
"2515","perversão",-1,NA,NA
"2516","maldito",-1,NA,NA
"2517","escárnio",-1,NA,NA
"2518","derramar",-1,NA,NA
"2519","curandeiro",-1,NA,NA
"2520","clichê",-1,NA,NA
"2521","calha",-1,NA,NA
"2522","calabouço",-1,NA,NA
"2523","mediocridade",-1,NA,NA
"2524","horrorizado",-1,NA,NA
"2525","expirar",-1,NA,NA
"2526","desacreditar",-1,NA,NA
"2527","syndrome",-1,NA,NA
"2528","malicioso",-1,NA,NA
"2529","esfriar",-1,NA,NA
"2530","tendenciosa",-1,NA,NA
"2531","sue",-1,NA,NA
"2532","repartir",-1,NA,NA
"2533","protuberância",-1,NA,NA
"2534","inquieto",-1,NA,NA
"2535","indigno",-1,NA,NA
"2536","doentio",-1,NA,NA
"2537","calamidades",-1,NA,NA
"2538","açougueiro",-1,NA,NA
"2539","servil",-1,NA,NA
"2540","lost",-1,NA,NA
"2541","intrigado",-1,NA,NA
"2542","enganosa",-1,NA,NA
"2543","dispendioso",-1,NA,NA
"2544","critical",-1,NA,NA
"2545","carnificina",-1,NA,NA
"2546","adverso",-1,NA,NA
"2547","suspiro",-1,NA,NA
"2548","sangrar",-1,NA,NA
"2549","saca",-1,NA,NA
"2550","propôr",-1,NA,NA
"2551","precipitar",-1,NA,NA
"2552","fanática",-1,NA,NA
"2553","escandaloso",-1,NA,NA
"2554","delay",-1,NA,NA
"2555","mundano",-1,NA,NA
"2556","indeciso",-1,NA,NA
"2557","inanição",-1,NA,NA
"2558","impulsivo",-1,NA,NA
"2559","desleal",-1,NA,NA
"2560","alucinação",-1,NA,NA
"2561","virulência",-1,NA,NA
"2562","toco",-1,NA,NA
"2563","ridicularizar",-1,NA,NA
"2564","nublado",-1,NA,NA
"2565","fugaz",-1,NA,NA
"2566","enxerto",-1,NA,NA
"2567","curvar",-1,NA,NA
"2568","barulhento",-1,NA,NA
"2569","ansiosamente",-1,NA,NA
"2570","penúria",-1,NA,NA
"2571","palhaçada",-1,NA,NA
"2572","intruso",-1,NA,NA
"2573","fall",-1,NA,NA
"2574","extravagância",-1,NA,NA
"2575","desonesto",-1,NA,NA
"2576","bastardos",-1,NA,NA
"2577","subalterno",-1,NA,NA
"2578","maldições",-1,NA,NA
"2579","iludir",-1,NA,NA
"2580","fatídico",-1,NA,NA
"2581","desolado",-1,NA,NA
"2582","descontrolado",-1,NA,NA
"2583","retardado",-1,NA,NA
"2584","repreendeu",-1,NA,NA
"2585","infrator",-1,NA,NA
"2586","impureza",-1,NA,NA
"2587","ignore",-1,NA,NA
"2588","emaranhado",-1,NA,NA
"2589","conluio",-1,NA,NA
"2590","alienado",-1,NA,NA
"2591","excêntricos",-1,NA,NA
"2592","escravizar",-1,NA,NA
"2593","desmaiar",-1,NA,NA
"2594","contradizer",-1,NA,NA
"2595","burla",-1,NA,NA
"2596","subjugado",-1,NA,NA
"2597","monotonia",-1,NA,NA
"2598","ladra",-1,NA,NA
"2599","injúria",-1,NA,NA
"2600","indiscriminado",-1,NA,NA
"2601","impiedosamente",-1,NA,NA
"2602","impensável",-1,NA,NA
"2603","forasteiro",-1,NA,NA
"2604","trapaça",-1,NA,NA
"2605","sobrecarregar",-1,NA,NA
"2606","retrógrado",-1,NA,NA
"2607","perplexo",-1,NA,NA
"2608","oblíquo",-1,NA,NA
"2609","impugnar",-1,NA,NA
"2610","desfavorecidos",-1,NA,NA
"2611","agitar",-1,NA,NA
"2612","riscado",-1,NA,NA
"2613","killed",-1,NA,NA
"2614","infestada",-1,NA,NA
"2615","impetuoso",-1,NA,NA
"2616","herético",-1,NA,NA
"2617","hell",-1,NA,NA
"2618","ganancioso",-1,NA,NA
"2619","falácias",-1,NA,NA
"2620","constipação",-1,NA,NA
"2621","collapse",-1,NA,NA
"2622","bombear",-1,NA,NA
"2623","atirada",-1,NA,NA
"2624","aborrecido",-1,NA,NA
"2625","senhorita",-1,NA,NA
"2626","kill",-1,NA,NA
"2627","invalidar",-1,NA,NA
"2628","infringir",-1,NA,NA
"2629","gangster",-1,NA,NA
"2630","friamente",-1,NA,NA
"2631","catastrófico",-1,NA,NA
"2632","arrasar",-1,NA,NA
"2633","abortado",-1,NA,NA
"2634","usurpar",-1,NA,NA
"2635","tristemente",-1,NA,NA
"2636","subtrair",-1,NA,NA
"2637","poluir",-1,NA,NA
"2638","isolação",-1,NA,NA
"2639","invasivo",-1,NA,NA
"2640","inelegível",-1,NA,NA
"2641","ineficácia",-1,NA,NA
"2642","impuro",-1,NA,NA
"2643","imprecisões",-1,NA,NA
"2644","fantasioso",-1,NA,NA
"2645","dreno",-1,NA,NA
"2646","discordando",-1,NA,NA
"2647","deplorável",-1,NA,NA
"2648","treta",-1,NA,NA
"2649","expirado",-1,NA,NA
"2650","diabólico",-1,NA,NA
"2651","desobedecer",-1,NA,NA
"2652","vazamentos",-1,NA,NA
"2653","maléfica",-1,NA,NA
"2654","inundar",-1,NA,NA
"2655","imoralidade",-1,NA,NA
"2656","espinhoso",-1,NA,NA
"2657","desconsiderar",-1,NA,NA
"2658","atormentar",-1,NA,NA
"2659","submisso",-1,NA,NA
"2660","oprimido",-1,NA,NA
"2661","humildemente",-1,NA,NA
"2662","cu",-1,NA,NA
"2663","agonizante",-1,NA,NA
"2664","zeloso",-1,NA,NA
"2665","mutilado",-1,NA,NA
"2666","infiltrados",-1,NA,NA
"2667","infestado",-1,NA,NA
"2668","delirante",-1,NA,NA
"2669","decepções",-1,NA,NA
"2670","abusado",-1,NA,NA
"2671","furado",-1,NA,NA
"2672","complex",-1,NA,NA
"2673","apologista",-1,NA,NA
"2674","amortecedor",-1,NA,NA
"2675","sitiar",-1,NA,NA
"2676","repugnante",-1,NA,NA
"2677","indecente",-1,NA,NA
"2678","homicida",-1,NA,NA
"2679","hesitante",-1,NA,NA
"2680","frenético",-1,NA,NA
"2681","falho",-1,NA,NA
"2682","expelir",-1,NA,NA
"2683","exagerar",-1,NA,NA
"2684","devassa",-1,NA,NA
"2685","depreciativo",-1,NA,NA
"2686","trash",-1,NA,NA
"2687","hack",-1,NA,NA
"2688","evadir",-1,NA,NA
"2689","escória",-1,NA,NA
"2690","empurrão",-1,NA,NA
"2691","downhill",-1,NA,NA
"2692","desonra",-1,NA,NA
"2693","burlesco",-1,NA,NA
"2694","autocrático",-1,NA,NA
"2695","xingar",-1,NA,NA
"2696","subordinar",-1,NA,NA
"2697","privar",-1,NA,NA
"2698","perturbador",-1,NA,NA
"2699","esnobe",-1,NA,NA
"2700","din",-1,NA,NA
"2701","desertar",-1,NA,NA
"2702","consternação",-1,NA,NA
"2703","cansar",-1,NA,NA
"2704","bronca",-1,NA,NA
"2705","vergonhoso",-1,NA,NA
"2706","pervertido",-1,NA,NA
"2707","oscilar",-1,NA,NA
"2708","obstruir",-1,NA,NA
"2709","issues",-1,NA,NA
"2710","inóspito",-1,NA,NA
"2711","dormente",-1,NA,NA
"2712","abuse",-1,NA,NA
"2713","súplicas",-1,NA,NA
"2714","sudário",-1,NA,NA
"2715","obsceno",-1,NA,NA
"2716","inconstante",-1,NA,NA
"2717","imobilizar",-1,NA,NA
"2718","gosma",-1,NA,NA
"2719","gimmick",-1,NA,NA
"2720","drástico",-1,NA,NA
"2721","warning",-1,NA,NA
"2722","traiçoeiro",-1,NA,NA
"2723","squash",-1,NA,NA
"2724","moer",-1,NA,NA
"2725","fraudulento",-1,NA,NA
"2726","embuste",-1,NA,NA
"2727","dogmático",-1,NA,NA
"2728","dissuadir",-1,NA,NA
"2729","disruptivo",-1,NA,NA
"2730","birra",-1,NA,NA
"2731","abominável",-1,NA,NA
"2732","pinto",-1,NA,NA
"2733","perdiz",-1,NA,NA
"2734","magoado",-1,NA,NA
"2735","estridente",-1,NA,NA
"2736","esticado",-1,NA,NA
"2737","espancamento",-1,NA,NA
"2738","crisis",-1,NA,NA
"2739","contencioso",-1,NA,NA
"2740","burrice",-1,NA,NA
"2741","apressado",-1,NA,NA
"2742","antiquado",-1,NA,NA
"2743","vomitar",-1,NA,NA
"2744","ténue",-1,NA,NA
"2745","profanação",-1,NA,NA
"2746","loba",-1,NA,NA
"2747","inflamado",-1,NA,NA
"2748","imprudência",-1,NA,NA
"2749","ilegível",-1,NA,NA
"2750","estagnado",-1,NA,NA
"2751","embalar",-1,NA,NA
"2752","zombar",-1,NA,NA
"2753","reacionário",-1,NA,NA
"2754","mentirosa",-1,NA,NA
"2755","lixeira",-1,NA,NA
"2756","letargia",-1,NA,NA
"2757","insinuação",-1,NA,NA
"2758","devastar",-1,NA,NA
"2759","tank",-1,NA,NA
"2760","subjugação",-1,NA,NA
"2761","soprar",-1,NA,NA
"2762","revoltar",-1,NA,NA
"2763","rachadura",-1,NA,NA
"2764","partisans",-1,NA,NA
"2765","loucamente",-1,NA,NA
"2766","furiosamente",-1,NA,NA
"2767","excêntricas",-1,NA,NA
"2768","embaraço",-1,NA,NA
"2769","desgostoso",-1,NA,NA
"2770","delinquente",-1,NA,NA
"2771","coceira",-1,NA,NA
"2772","chocalho",-1,NA,NA
"2773","beligerante",-1,NA,NA
"2774","acrobacia",-1,NA,NA
"2775","risk",-1,NA,NA
"2776","pitada",-1,NA,NA
"2777","perecer",-1,NA,NA
"2778","obeso",-1,NA,NA
"2779","malucos",-1,NA,NA
"2780","intimação",-1,NA,NA
"2781","insensibilidade",-1,NA,NA
"2782","inadequação",-1,NA,NA
"2783","graxa",-1,NA,NA
"2784","distorce",-1,NA,NA
"2785","demandar",-1,NA,NA
"2786","combativo",-1,NA,NA
"2787","zumbido",-1,NA,NA
"2788","recaída",-1,NA,NA
"2789","punível",-1,NA,NA
"2790","periculosidade",-1,NA,NA
"2791","perdição",-1,NA,NA
"2792","neurótico",-1,NA,NA
"2793","insaciável",-1,NA,NA
"2794","discordaram",-1,NA,NA
"2795","bunda",-1,NA,NA
"2796","adversidade",-1,NA,NA
"2797","pomposo",-1,NA,NA
"2798","obstinado",-1,NA,NA
"2799","mórbido",-1,NA,NA
"2800","mácula",-1,NA,NA
"2801","macabro",-1,NA,NA
"2802","inimaginável",-1,NA,NA
"2803","imprevisto",-1,NA,NA
"2804","impaciência",-1,NA,NA
"2805","discriminar",-1,NA,NA
"2806","diametralmente",-1,NA,NA
"2807","desanimado",-1,NA,NA
"2808","refutado",-1,NA,NA
"2809","raspar",-1,NA,NA
"2810","desperdiçado",-1,NA,NA
"2811","desafogar",-1,NA,NA
"2812","carestia",-1,NA,NA
"2813","assediado",-1,NA,NA
"2814","torrente",-1,NA,NA
"2815","strike",-1,NA,NA
"2816","refuta",-1,NA,NA
"2817","querela",-1,NA,NA
"2818","maldita",-1,NA,NA
"2819","errático",-1,NA,NA
"2820","emanações",-1,NA,NA
"2821","difamatório",-1,NA,NA
"2822","desconsiderado",-1,NA,NA
"2823","chantagear",-1,NA,NA
"2824","vertiginoso",-1,NA,NA
"2825","retaliar",-1,NA,NA
"2826","opressores",-1,NA,NA
"2827","mortífero",-1,NA,NA
"2828","implorar",-1,NA,NA
"2829","fervura",-1,NA,NA
"2830","faminto",-1,NA,NA
"2831","dissonante",-1,NA,NA
"2832","confiscar",-1,NA,NA
"2833","brusco",-1,NA,NA
"2834","avaria",-1,NA,NA
"2835","arder",-1,NA,NA
"2836","supérfluo",-1,NA,NA
"2837","repudiar",-1,NA,NA
"2838","piranha",-1,NA,NA
"2839","patético",-1,NA,NA
"2840","slow",-1,NA,NA
"2841","perturba",-1,NA,NA
"2842","estressante",-1,NA,NA
"2843","ermo",-1,NA,NA
"2844","Buggy",-1,NA,NA
"2845","temeroso",-1,NA,NA
"2846","ressentido",-1,NA,NA
"2847","ocioso",-1,NA,NA
"2848","insuperável",-1,NA,NA
"2849","falir",-1,NA,NA
"2850","despejado",-1,NA,NA
"2851","acusador",-1,NA,NA
"2852","wrong",-1,NA,NA
"2853","subversivo",-1,NA,NA
"2854","sanguinário",-1,NA,NA
"2855","rotineiro",-1,NA,NA
"2856","rebaixar",-1,NA,NA
"2857","lamentavelmente",-1,NA,NA
"2858","intolerável",-1,NA,NA
"2859","inexorável",-1,NA,NA
"2860","incomodando",-1,NA,NA
"2861","furtar",-1,NA,NA
"2862","entediado",-1,NA,NA
"2863","doutrinação",-1,NA,NA
"2864","desperdiçar",-1,NA,NA
"2865","deformar",-1,NA,NA
"2866","rugas",-1,NA,NA
"2867","queer",-1,NA,NA
"2868","pilhar",-1,NA,NA
"2869","perturbando",-1,NA,NA
"2870","oversight",-1,NA,NA
"2871","instigar",-1,NA,NA
"2872","imbecil",-1,NA,NA
"2873","estereotipada",-1,NA,NA
"2874","encalhado",-1,NA,NA
"2875","empobrecida",-1,NA,NA
"2876","desumano",-1,NA,NA
"2877","danoso",-1,NA,NA
"2878","alarmante",-1,NA,NA
"2879","abrasivo",-1,NA,NA
"2880","tempestuoso",-1,NA,NA
"2881","satirizar",-1,NA,NA
"2882","saciar",-1,NA,NA
"2883","ralo",-1,NA,NA
"2884","indefeso",-1,NA,NA
"2885","incómodo",-1,NA,NA
"2886","imperfeição",-1,NA,NA
"2887","hedonista",-1,NA,NA
"2888","conflict",-1,NA,NA
"2889","aterrorizar",-1,NA,NA
"2890","alçapão",-1,NA,NA
"2891","tolice",-1,NA,NA
"2892","restritivo",-1,NA,NA
"2893","pendurou",-1,NA,NA
"2894","opressor",-1,NA,NA
"2895","negligenciadas",-1,NA,NA
"2896","marra",-1,NA,NA
"2897","febril",-1,NA,NA
"2898","escurecer",-1,NA,NA
"2899","enlouquecer",-1,NA,NA
"2900","died",-1,NA,NA
"2901","desabilitar",-1,NA,NA
"2902","defensive",-1,NA,NA
"2903","cio",-1,NA,NA
"2904","cataclismo",-1,NA,NA
"2905","breaks",-1,NA,NA
"2906","bomb",-1,NA,NA
"2907","afrontar",-1,NA,NA
"2908","aborrecimento",-1,NA,NA
"2909","tosco",-1,NA,NA
"2910","recair",-1,NA,NA
"2911","querelas",-1,NA,NA
"2912","provação",-1,NA,NA
"2913","masmorra",-1,NA,NA
"2914","manipuladora",-1,NA,NA
"2915","grampo",-1,NA,NA
"2916","falsificar",-1,NA,NA
"2917","desolação",-1,NA,NA
"2918","amargamente",-1,NA,NA
"2919","pobremente",-1,NA,NA
"2920","oxidar",-1,NA,NA
"2921","monótono",-1,NA,NA
"2922","impropriamente",-1,NA,NA
"2923","desunião",-1,NA,NA
"2924","desinteressado",-1,NA,NA
"2925","desintegra",-1,NA,NA
"2926","descuidado",-1,NA,NA
"2927","compulsive",-1,NA,NA
"2928","carril",-1,NA,NA
"2929","azarado",-1,NA,NA
"2930","assediar",-1,NA,NA
"2931","tout",-1,NA,NA
"2932","tortuoso",-1,NA,NA
"2933","tirânico",-1,NA,NA
"2934","provocante",-1,NA,NA
"2935","picareta",-1,NA,NA
"2936","picar",-1,NA,NA
"2937","marginalmente",-1,NA,NA
"2938","flertar",-1,NA,NA
"2939","filete",-1,NA,NA
"2940","espreita",-1,NA,NA
"2941","desgastar",-1,NA,NA
"2942","desclassificados",-1,NA,NA
"2943","desabar",-1,NA,NA
"2944","aleijado",-1,NA,NA
"2945","abusada",-1,NA,NA
"2946","sujeitar",-1,NA,NA
"2947","queixando",-1,NA,NA
"2948","oneroso",-1,NA,NA
"2949","insultando",-1,NA,NA
"2950","inflamar",-1,NA,NA
"2951","frouxo",-1,NA,NA
"2952","esmagador",-1,NA,NA
"2953","errôneo",-1,NA,NA
"2954","badalado",-1,NA,NA
"2955","traumatizado",-1,NA,NA
"2956","obscenidade",-1,NA,NA
"2957","magoar",-1,NA,NA
"2958","incendiário",-1,NA,NA
"2959","inadequadamente",-1,NA,NA
"2960","hoax",-1,NA,NA
"2961","futilidade",-1,NA,NA
"2962","facada",-1,NA,NA
"2963","esboçado",-1,NA,NA
"2964","enfaticamente",-1,NA,NA
"2965","blind",-1,NA,NA
"2966","arranhões",-1,NA,NA
"2967","ambivalente",-1,NA,NA
"2968","ulterior",-1,NA,NA
"2969","irreparável",-1,NA,NA
"2970","frenesi",-1,NA,NA
"2971","estuprar",-1,NA,NA
"2972","desconcertante",-1,NA,NA
"2973","decepcionar",-1,NA,NA
"2974","cafetão",-1,NA,NA
"2975","angustiado",-1,NA,NA
"2976","víbora",-1,NA,NA
"2977","sobrecarregado",-1,NA,NA
"2978","receoso",-1,NA,NA
"2979","puta",-1,NA,NA
"2980","petrificada",-1,NA,NA
"2981","pegajoso",-1,NA,NA
"2982","injustificada",-1,NA,NA
"2983","inconcebível",-1,NA,NA
"2984","guincho",-1,NA,NA
"2985","despejar",-1,NA,NA
"2986","degenerar",-1,NA,NA
"2987","ventosa",-1,NA,NA
"2988","solteirona",-1,NA,NA
"2989","ronco",-1,NA,NA
"2990","renegar",-1,NA,NA
"2991","raivoso",-1,NA,NA
"2992","piquetes",-1,NA,NA
"2993","massacrar",-1,NA,NA
"2994","geléia",-1,NA,NA
"2995","dump",-1,NA,NA
"2996","deslealdade",-1,NA,NA
"2997","desistências",-1,NA,NA
"2998","curinga",-1,NA,NA
"2999","castrado",-1,NA,NA
"3000","zombaria",-1,NA,NA
"3001","zomba",-1,NA,NA
"3002","turva",-1,NA,NA
"3003","torcido",-1,NA,NA
"3004","tonto",-1,NA,NA
"3005","onerosa",-1,NA,NA
"3006","malévolo",-1,NA,NA
"3007","intransponível",-1,NA,NA
"3008","instigador",-1,NA,NA
"3009","freneticamente",-1,NA,NA
"3010","extremismo",-1,NA,NA
"3011","despótico",-1,NA,NA
"3012","desorientado",-1,NA,NA
"3013","desmaio",-1,NA,NA
"3014","congelou",-1,NA,NA
"3015","cold",-1,NA,NA
"3016","carpa",-1,NA,NA
"3017","assobio",-1,NA,NA
"3018","opressivo",-1,NA,NA
"3019","machucando",-1,NA,NA
"3020","desfavor",-1,NA,NA
"3021","derramando",-1,NA,NA
"3022","coringa",-1,NA,NA
"3023","congelação",-1,NA,NA
"3024","calmaria",-1,NA,NA
"3025","assombrar",-1,NA,NA
"3026","vazar",-1,NA,NA
"3027","torções",-1,NA,NA
"3028","pain",-1,NA,NA
"3029","obsessive",-1,NA,NA
"3030","negligente",-1,NA,NA
"3031","mortificação",-1,NA,NA
"3032","mentirosos",-1,NA,NA
